"year","mean","median","lcl","ucl"
2015,0.34958092689765,0.348387096774194,0.31,0.389312977099237
2016,0.329878477497743,0.328571428571429,0.273972602739726,0.39041095890411
2017,0.314873571070492,0.314102564102564,0.260869565217391,0.370689655172414
2018,0.310143768930457,0.308641975308642,0.26063829787234,0.364583333333333
2019,0.307028381899889,0.305472388556221,0.258373205741627,0.359550561797753
2020,0.313191864501432,0.311475409836066,0.25974025974026,0.3671875
2021,0.312017401106639,0.311320754716981,0.26219512195122,0.368421052631579
2022,0.310021392664512,0.309051892313695,0.259259259259259,0.365384615384615
2023,0.308309590930545,0.306947925368978,0.259786476868327,0.36150234741784
2024,0.31000063963181,0.308294611067528,0.263157894736842,0.364197530864198
2025,0.307889454991984,0.306818181818182,0.25968992248062,0.361111111111111
2026,0.308736788593653,0.306913622396722,0.260869565217391,0.360169491525424
2027,0.30982514026659,0.308995716325559,0.26027397260274,0.36144578313253
2028,0.310853434379033,0.309796834101957,0.262295081967213,0.363636363636364
2029,0.309360996345572,0.308254716981132,0.262626262626263,0.36036036036036
2030,0.309948960174661,0.308633199333268,0.263157894736842,0.361867704280156
2031,0.309120057672111,0.30756237006237,0.263473053892216,0.36046511627907
2032,0.309327793905411,0.30750469043152,0.263157894736842,0.363636363636364
2033,0.309068000241235,0.308017857142857,0.266666666666667,0.358620689655172
2034,0.307322758116599,0.306676119921287,0.260869565217391,0.353448275862069
2035,0.308503428674752,0.307692307692308,0.2625,0.357142857142857
2036,0.311875197274623,0.31058253340862,0.266666666666667,0.360294117647059
2037,0.312305597776366,0.310265006385696,0.264957264957265,0.363636363636364
2038,0.311296099309567,0.309278350515464,0.264423076923077,0.362595419847328
2039,0.313606366823797,0.312015037593985,0.267857142857143,0.363636363636364
2040,0.310544127975789,0.309981549815498,0.265895953757225,0.358490566037736
2041,0.308612666254262,0.308157817756326,0.267399267399267,0.355828220858896
2042,0.30966490681829,0.30939226519337,0.263736263736264,0.360975609756098
2043,0.308307301174444,0.306953718627677,0.260869565217391,0.35978835978836
2044,0.307242659532563,0.306576436187908,0.261627906976744,0.359550561797753
2045,0.30832934469844,0.307692307692308,0.259067357512953,0.358490566037736
