"year","mean","median","lcl","ucl"
2015,0.549096774193548,0.548387096774194,0.290322580645161,0.806451612903226
2016,0.554096774193548,0.548387096774194,0.290322580645161,0.806451612903226
2017,0.526225806451614,0.516129032258065,0.258064516129032,0.806451612903226
2018,0.497419354838708,0.516129032258065,0.193548387096774,0.774193548387097
2019,0.471064516129032,0.483870967741935,0.161290322580645,0.774193548387097
2020,0.447548387096775,0.451612903225806,0.0967741935483871,0.774193548387097
2021,0.425225806451613,0.419354838709677,0.0645161290322581,0.741935483870968
2022,0.404096774193549,0.419354838709677,0,0.741935483870968
2023,0.386161290322581,0.387096774193548,0,0.741935483870968
2024,0.374387096774193,0.387096774193548,0,0.741935483870968
2025,0.364096774193548,0.354838709677419,0,0.741935483870968
2026,0.359741935483871,0.354838709677419,0,0.741935483870968
2027,0.353741935483871,0.354838709677419,0,0.741935483870968
2028,0.346516129032258,0.354838709677419,0,0.741935483870968
2029,0.340548387096774,0.32258064516129,0,0.741935483870968
2030,0.333516129032258,0.32258064516129,0,0.741935483870968
2031,0.32941935483871,0.32258064516129,0,0.741935483870968
2032,0.323935483870968,0.32258064516129,0,0.741935483870968
2033,0.320129032258064,0.290322580645161,0,0.741935483870968
2034,0.313645161290322,0.290322580645161,0,0.741935483870968
2035,0.311451612903226,0.290322580645161,0,0.741935483870968
2036,0.305903225806452,0.290322580645161,0,0.741935483870968
2037,0.303741935483871,0.290322580645161,0,0.741935483870968
2038,0.301516129032258,0.258064516129032,0,0.741935483870968
2039,0.297548387096774,0.258064516129032,0,0.741935483870968
2040,0.293612903225806,0.258064516129032,0,0.741935483870968
2041,0.293387096774193,0.258064516129032,0,0.741935483870968
2042,0.291290322580646,0.258064516129032,0,0.741935483870968
2043,0.290612903225806,0.258064516129032,0,0.741935483870968
2044,0.286483870967742,0.258064516129032,0,0.741935483870968
2045,0.283677419354839,0.225806451612903,0,0.741935483870968
