"year","mean","median","lcl","ucl"
2015,0.34981688607419,0.349397590361446,0.312849162011173,0.39041095890411
2016,0.330354909218476,0.328767123287671,0.28,0.384
2017,0.317134739217907,0.315315315315315,0.264367816091954,0.376237623762376
2018,0.314412506075555,0.31304347826087,0.26027397260274,0.373015873015873
2019,0.315498018307085,0.314580366091681,0.260869565217391,0.369565217391304
2020,0.314329138104512,0.313398445560217,0.264285714285714,0.37037037037037
2021,0.313736154067425,0.312674581005587,0.260683760683761,0.367741935483871
2022,0.313512387727782,0.3125,0.26046511627907,0.371794871794872
2023,0.315784071143066,0.313513513513514,0.267441860465116,0.368421052631579
2024,0.313463470061642,0.311726508785332,0.26241134751773,0.368794326241135
2025,0.314969934591581,0.313135462668173,0.264705882352941,0.367816091954023
2026,0.315856298962215,0.315412186379928,0.263598326359833,0.370967741935484
2027,0.314423350338069,0.313536417773706,0.262295081967213,0.365591397849462
2028,0.317961770747404,0.318094740508534,0.264150943396226,0.374468085106383
2029,0.316399892469287,0.314536075189033,0.264367816091954,0.36986301369863
2030,0.316877839950731,0.315315315315315,0.268115942028986,0.368217054263566
2031,0.317693712722112,0.316483547681912,0.261467889908257,0.369565217391304
2032,0.315497387566254,0.313854438336116,0.260061919504644,0.366666666666667
2033,0.315766089786622,0.31578947368421,0.264516129032258,0.369942196531792
2034,0.318378349593167,0.319057226705796,0.266393442622951,0.368421052631579
2035,0.319234976880339,0.320071942446043,0.265895953757225,0.370165745856354
2036,0.316165053629173,0.314893617021277,0.264957264957265,0.36697247706422
2037,0.316541073620224,0.315266353309832,0.266375545851528,0.370558375634518
2038,0.314646298132422,0.315090516671805,0.263157894736842,0.366666666666667
2039,0.314985936916156,0.315495898583147,0.266233766233766,0.363945578231293
2040,0.315199806745724,0.315349965349965,0.264367816091954,0.367521367521368
2041,0.315506237647923,0.315352697095436,0.266666666666667,0.369047619047619
2042,0.31621274696902,0.315184453227931,0.260869565217391,0.370044052863436
2043,0.31474124239801,0.31488625487742,0.262857142857143,0.367213114754098
2044,0.314340189048348,0.314865970943319,0.258064516129032,0.366492146596859
2045,0.313742702596485,0.314455034213099,0.26,0.365384615384615
