"year","mean","median","lcl","ucl"
2015,0.554,0.548387096774194,0.290322580645161,0.806451612903226
2016,0.559935483870968,0.548387096774194,0.32258064516129,0.806451612903226
2017,0.532483870967742,0.532258064516129,0.258064516129032,0.806451612903226
2018,0.505903225806452,0.516129032258065,0.225806451612903,0.774193548387097
2019,0.480677419354839,0.483870967741935,0.161290322580645,0.774193548387097
2020,0.453709677419355,0.451612903225806,0.0967741935483871,0.774193548387097
2021,0.42941935483871,0.419354838709677,0.032258064516129,0.774193548387097
2022,0.41,0.419354838709677,0,0.741935483870968
2023,0.394322580645161,0.387096774193548,0,0.774193548387097
2024,0.374903225806452,0.387096774193548,0,0.741935483870968
2025,0.360967741935484,0.354838709677419,0,0.774193548387097
2026,0.350064516129032,0.354838709677419,0,0.774193548387097
2027,0.33941935483871,0.354838709677419,0,0.741935483870968
2028,0.328903225806452,0.32258064516129,0,0.774193548387097
2029,0.320612903225806,0.32258064516129,0,0.741935483870968
2030,0.315645161290323,0.290322580645161,0,0.741935483870968
2031,0.311838709677419,0.290322580645161,0,0.741935483870968
2032,0.308161290322581,0.290322580645161,0,0.741935483870968
2033,0.304612903225806,0.290322580645161,0,0.741935483870968
2034,0.304193548387097,0.274193548387097,0,0.741935483870968
2035,0.305193548387097,0.290322580645161,0,0.741935483870968
2036,0.305935483870968,0.258064516129032,0,0.741935483870968
2037,0.307645161290323,0.258064516129032,0,0.774193548387097
2038,0.309387096774194,0.258064516129032,0,0.774193548387097
2039,0.308290322580645,0.274193548387097,0,0.774193548387097
2040,0.307,0.274193548387097,0,0.774193548387097
2041,0.307354838709677,0.258064516129032,0,0.774193548387097
2042,0.307354838709677,0.258064516129032,0,0.774193548387097
2043,0.308709677419355,0.258064516129032,0,0.774193548387097
2044,0.304709677419355,0.258064516129032,0,0.774193548387097
2045,0.305516129032258,0.258064516129032,0,0.774193548387097
