"year","mean","median","lcl","ucl"
2015,0.195569083825855,0.19420968079905,0.174825174825175,0.219178082191781
2016,0.1924914527658,0.190736547285621,0.163636363636364,0.228070175438596
2017,0.190358600941084,0.189450498492928,0.16025641025641,0.226415094339623
2018,0.191392642884327,0.188745217047104,0.16243654822335,0.22972972972973
2019,0.19352509043211,0.191602775756897,0.161616161616162,0.233082706766917
2020,0.193457974786886,0.192,0.161458333333333,0.231481481481481
2021,0.194136827148172,0.191358024691358,0.16304347826087,0.234146341463415
2022,0.195715189775441,0.193984622342831,0.162162162162162,0.236641221374046
2023,0.197313039375038,0.195138830281036,0.163636363636364,0.238709677419355
2024,0.198233936468113,0.197707265799501,0.163346613545817,0.235
2025,0.19884142483854,0.197080291970803,0.164383561643836,0.24
2026,0.199263072917213,0.196694853609747,0.164285714285714,0.24
2027,0.200265563373619,0.19879408666594,0.166666666666667,0.239520958083832
2028,0.201286514236587,0.199671052631579,0.164893617021277,0.242666666666667
2029,0.200811357082743,0.19702499447025,0.165605095541401,0.243589743589744
2030,0.202764847717957,0.201670211653126,0.167420814479638,0.242647058823529
2031,0.203939644346193,0.203091551987768,0.167567567567568,0.242857142857143
2032,0.203095018083854,0.202093133501076,0.166666666666667,0.241269841269841
2033,0.2041789737586,0.204263213690747,0.168539325842697,0.243781094527363
2034,0.203493750597126,0.201646787747357,0.170149253731343,0.244813278008299
2035,0.20352851083091,0.202505492206298,0.166123778501629,0.245098039215686
2036,0.203926119479854,0.203095067049808,0.168831168831169,0.243816254416961
2037,0.203109366898429,0.201793721973094,0.166666666666667,0.241379310344828
2038,0.204449231000896,0.20376267987733,0.167763157894737,0.246478873239437
2039,0.203850380391414,0.2033209315144,0.166666666666667,0.242857142857143
2040,0.205181762211749,0.205269093958761,0.166666666666667,0.243478260869565
2041,0.205378969636718,0.204994932300735,0.169230769230769,0.245989304812834
2042,0.203247383225467,0.20352800891723,0.164383561643836,0.241025641025641
2043,0.202675507077512,0.202702702702703,0.166666666666667,0.24
2044,0.203754179883988,0.203794468774372,0.166666666666667,0.24031007751938
2045,0.205093392361303,0.204116940894005,0.167259786476868,0.244897959183673
