"year","mean","median","lcl","ucl"
2015,0.298414645891266,0.303030303030303,0.257352941176471,0.325153374233129
2016,0.302571142129394,0.302521008403361,0.240963855421687,0.366666666666667
2017,0.302291028303006,0.301023071301806,0.2421875,0.363636363636364
2018,0.295933858577778,0.294964028776978,0.233766233766234,0.35593220338983
2019,0.291508424513959,0.291666666666667,0.229885057471264,0.353535353535354
2020,0.286434310842226,0.285714285714286,0.224489795918367,0.35
2021,0.285081148988366,0.282525721871889,0.221621621621622,0.354838709677419
2022,0.280489727177188,0.278170592043021,0.211382113821138,0.354166666666667
2023,0.275767065609736,0.27596784429871,0.205479452054795,0.346153846153846
2024,0.270792645198898,0.270381036774479,0.194805194805195,0.344086021505376
2025,0.267098252290687,0.2662456990929,0.19047619047619,0.344262295081967
2026,0.262699919371131,0.261583184257603,0.1875,0.345454545454545
2027,0.259280810233127,0.257043650793651,0.185185185185185,0.344262295081967
2028,0.253300463460445,0.25,0.18,0.333333333333333
2029,0.250017500466063,0.24832093757043,0.175438596491228,0.333333333333333
2030,0.247875060917058,0.24499799919968,0.174603174603175,0.333333333333333
2031,0.244255056779074,0.24,0.173913043478261,0.326923076923077
2032,0.238629091306155,0.236641221374046,0.17283950617284,0.317647058823529
2033,0.235829459046302,0.235294117647059,0.162162162162162,0.3125
2034,0.233023336764311,0.23310502283105,0.15625,0.3125
2035,0.231155350908216,0.229849361033769,0.151515151515152,0.310810810810811
2036,0.231800220410391,0.228165522501907,0.157894736842105,0.320754716981132
2037,0.232005021528913,0.228571428571429,0.157894736842105,0.322222222222222
2038,0.229418069385783,0.226488797169811,0.156862745098039,0.306122448979592
2039,0.228681250652459,0.225421154377244,0.155339805825243,0.305084745762712
2040,0.228322700936624,0.226540880503145,0.156862745098039,0.311688311688312
2041,0.225961457722548,0.22373021715127,0.151515151515152,0.306666666666667
2042,0.220613498584215,0.222222222222222,0.140625,0.291666666666667
2043,0.220509145759815,0.220588235294118,0.144927536231884,0.298701298701299
2044,0.218324316564893,0.217391304347826,0.142857142857143,0.291666666666667
2045,0.217654789073908,0.21875,0.146067415730337,0.290697674418605
