"year","mean","median","lcl","ucl"
2015,0.545387096774194,0.548387096774194,0.290322580645161,0.806451612903226
2016,0.551225806451613,0.548387096774194,0.32258064516129,0.806451612903226
2017,0.523903225806452,0.516129032258065,0.258064516129032,0.806451612903226
2018,0.495903225806453,0.483870967741935,0.193548387096774,0.806451612903226
2019,0.470677419354837,0.483870967741935,0.161290322580645,0.806451612903226
2020,0.44567741935484,0.451612903225806,0.0967741935483871,0.774193548387097
2021,0.423387096774195,0.419354838709677,0.032258064516129,0.774193548387097
2022,0.401451612903225,0.419354838709677,0,0.774193548387097
2023,0.381096774193549,0.387096774193548,0,0.774193548387097
2024,0.36341935483871,0.387096774193548,0,0.774193548387097
2025,0.348032258064516,0.354838709677419,0,0.741935483870968
2026,0.333258064516129,0.354838709677419,0,0.741935483870968
2027,0.322032258064516,0.32258064516129,0,0.741935483870968
2028,0.314032258064516,0.290322580645161,0,0.741935483870968
2029,0.303677419354839,0.290322580645161,0,0.741935483870968
2030,0.297064516129033,0.258064516129032,0,0.741935483870968
2031,0.293967741935484,0.258064516129032,0,0.741935483870968
2032,0.290677419354839,0.258064516129032,0,0.741935483870968
2033,0.287064516129032,0.258064516129032,0,0.741935483870968
2034,0.284258064516129,0.225806451612903,0,0.741935483870968
2035,0.285193548387096,0.225806451612903,0,0.741935483870968
2036,0.284903225806452,0.225806451612903,0,0.741935483870968
2037,0.284967741935484,0.225806451612903,0,0.741935483870968
2038,0.285290322580645,0.225806451612903,0,0.741935483870968
2039,0.284387096774193,0.225806451612903,0,0.741935483870968
2040,0.285258064516129,0.225806451612903,0,0.741935483870968
2041,0.288645161290323,0.225806451612903,0,0.741935483870968
2042,0.287225806451612,0.225806451612903,0,0.741935483870968
2043,0.28616129032258,0.225806451612903,0,0.741935483870968
2044,0.285451612903226,0.225806451612903,0,0.741935483870968
2045,0.285806451612903,0.225806451612903,0,0.741935483870968
