"year","mean","median","lcl","ucl"
2015,0.454628739485517,0.457627118644068,0.401197604790419,0.5
2016,0.425206687440492,0.422048611111111,0.352112676056338,0.506666666666667
2017,0.406751724607746,0.405728739403883,0.333333333333333,0.485714285714286
2018,0.399666669281274,0.4,0.322033898305085,0.483606557377049
2019,0.395097190696171,0.39246421388856,0.317757009345794,0.482142857142857
2020,0.387923808938516,0.384615384615385,0.308510638297872,0.476635514018692
2021,0.382874006809404,0.377913279132791,0.305263157894737,0.477272727272727
2022,0.375810460248801,0.373872409589598,0.288461538461538,0.472727272727273
2023,0.372800790170394,0.367990041928721,0.283333333333333,0.478260869565217
2024,0.369214849256581,0.363636363636364,0.28,0.471428571428571
2025,0.360725131913551,0.356732348111658,0.276785714285714,0.455357142857143
2026,0.357402361968761,0.354166666666667,0.268817204301075,0.450980392156863
2027,0.355641144921633,0.350582407283438,0.272727272727273,0.458823529411765
2028,0.352300216810978,0.348350851757883,0.270588235294118,0.446808510638298
2029,0.348339735894209,0.343592171717172,0.257731958762887,0.450549450549451
2030,0.344654143433368,0.343239424180871,0.256756756756757,0.443396226415094
2031,0.341990879495022,0.333333333333333,0.256880733944954,0.454545454545455
2032,0.340204737549914,0.333333333333333,0.25,0.453488372093023
2033,0.335290453357143,0.330434782608696,0.245283018867925,0.434782608695652
2034,0.331561415825993,0.328571428571429,0.2375,0.444444444444444
2035,0.330965893621632,0.326797385620915,0.236363636363636,0.436893203883495
2036,0.327009639166725,0.325150602409639,0.236559139784946,0.435897435897436
2037,0.324619501464016,0.323303167420814,0.233333333333333,0.425531914893617
2038,0.323594257282803,0.320388349514563,0.230769230769231,0.428571428571429
2039,0.325362055508319,0.321993365733241,0.228395061728395,0.441176470588235
2040,0.323388652608433,0.320754716981132,0.233333333333333,0.423076923076923
2041,0.318435431629403,0.314750064750065,0.230769230769231,0.420289855072464
2042,0.315871962849227,0.31578947368421,0.22,0.413793103448276
2043,0.316349636905036,0.312028368794326,0.228070175438596,0.428571428571429
2044,0.315858755150388,0.311215932914046,0.222222222222222,0.419753086419753
2045,0.313660440572294,0.311575547650253,0.21875,0.423076923076923
