"year","mean","median","lcl","ucl"
2015,0.553838709677419,0.548387096774194,0.290322580645161,0.806451612903226
2016,0.559354838709678,0.548387096774194,0.290322580645161,0.806451612903226
2017,0.51609677419355,0.516129032258065,0.225806451612903,0.806451612903226
2018,0.477967741935483,0.483870967741935,0.161290322580645,0.774193548387097
2019,0.448645161290323,0.451612903225806,0.129032258064516,0.774193548387097
2020,0.415612903225808,0.419354838709677,0.032258064516129,0.774193548387097
2021,0.382032258064516,0.387096774193548,0,0.774193548387097
2022,0.357612903225806,0.354838709677419,0,0.774193548387097
2023,0.334612903225806,0.32258064516129,0,0.774193548387097
2024,0.312806451612903,0.290322580645161,0,0.774193548387097
2025,0.298161290322581,0.258064516129032,0,0.774193548387097
2026,0.284935483870968,0.258064516129032,0,0.741935483870968
2027,0.274516129032257,0.225806451612903,0,0.741935483870968
2028,0.270000000000001,0.193548387096774,0,0.741935483870968
2029,0.264870967741935,0.193548387096774,0,0.774193548387097
2030,0.262548387096775,0.193548387096774,0,0.741935483870968
2031,0.264548387096774,0.193548387096774,0,0.774193548387097
2032,0.264741935483871,0.193548387096774,0,0.774193548387097
2033,0.267967741935484,0.193548387096774,0,0.741935483870968
2034,0.268709677419355,0.193548387096774,0,0.741935483870968
2035,0.267806451612904,0.193548387096774,0,0.774193548387097
2036,0.270806451612903,0.193548387096774,0,0.774193548387097
2037,0.272774193548387,0.193548387096774,0,0.741935483870968
2038,0.273967741935484,0.193548387096774,0,0.741935483870968
2039,0.275483870967743,0.193548387096774,0,0.741935483870968
2040,0.276806451612903,0.225806451612903,0,0.741935483870968
2041,0.281258064516129,0.225806451612903,0,0.741935483870968
2042,0.281290322580645,0.225806451612903,0,0.741935483870968
2043,0.284709677419355,0.225806451612903,0.032258064516129,0.741935483870968
2044,0.286354838709678,0.225806451612903,0,0.709677419354839
2045,0.289774193548387,0.225806451612903,0.032258064516129,0.741935483870968
