"year","mean","median","lcl","ucl"
2015,5797.093,5849,5082,6109
2016,5600.676,5710.5,4716,5900
2017,5461.08,5606.5,4591,5796
2018,5342.172,5502,4509,5724
2019,5224.242,5388,4346,5652
2020,5114.104,5282.5,4151,5594
2021,5004.676,5152.5,4016,5530
2022,4904.49300000001,5054,3844,5478
2023,4783.616,4933.5,3688,5432
2024,4681.5,4798,3609,5381
2025,4586.541,4688,3520,5328
2026,4514.26799999999,4615.5,3361,5309
2027,4443.74099999999,4512.5,3309,5279
2028,4384.764,4442.5,3246,5253
2029,4322.343,4390,3161,5231
2030,4272.88400000001,4314,3136,5199
2031,4221.01200000001,4272.5,3014,5171
2032,4186.27599999999,4223.5,2992,5150
2033,4142.05000000001,4179,2969,5113
2034,4109.467,4147.5,2992,5081
2035,4068.049,4109.5,2937,5077
2036,4028.854,4074,2861,5050
2037,3978.878,4029.5,2777,5003
2038,3943.062,3987.5,2765,4953
2039,3901.92799999999,3942,2742,4918
2040,3856.046,3893,2744,4884
2041,3834.94700000001,3866.5,2751,4859
2042,3812.046,3825.5,2754,4818
2043,3777.313,3797.5,2722,4763
2044,3749.91400000001,3789,2743,4740
2045,3720.60499999999,3763,2618,4713
