"year","mean","median","lcl","ucl"
2015,132.472999999999,132,54,208
2016,131.691,131,57,209
2017,137.182999999999,137,56,219
2018,147.537,147,57,237
2019,156.495,155,62,257
2020,164.067000000001,162,61,274
2021,170.933999999999,168,62,286
2022,177.061999999999,175,63,292
2023,181.528000000001,180,67,297
2024,185.953999999999,186,70,297
2025,189.014000000001,189,71,296
2026,190.081000000001,191.5,73,291
2027,191.484,195,69,286
2028,191.933999999999,200.5,71,285
2029,191.766,200,71,286
2030,192.038999999999,203,71,280
2031,191.355,206,72,277
2032,191.497000000001,203,75,275
2033,191.027000000001,203,78,274
2034,190.674,204,78,271
2035,190.367000000001,201,76,273
2036,190.426,205,78,270
2037,190.612999999999,203,80,268
2038,189.966,201,79,268
2039,188.773999999999,200,77,265
2040,187.798,199,80,262
2041,186.618000000001,196,76,261
2042,186.262,196,75,262
2043,185.355,195,80,258
2044,184.644,194,81,261
2045,183.478000000001,192,82,256
