"year","mean","median","lcl","ucl"
2015,0.195138075984808,0.193908472479901,0.173228346456693,0.219354838709677
2016,0.198034559121097,0.196012188659247,0.167664670658683,0.235294117647059
2017,0.19091058399122,0.188118811881188,0.157894736842105,0.229813664596273
2018,0.187663302713276,0.18552544063851,0.155844155844156,0.229508196721311
2019,0.192305835826025,0.18956442831216,0.16,0.23021582733813
2020,0.193364757036439,0.190577078288943,0.160714285714286,0.235294117647059
2021,0.192785098275234,0.190977316090736,0.160194174757282,0.23015873015873
2022,0.195365376711436,0.192663608562691,0.164102564102564,0.233644859813084
2023,0.195959599738215,0.192982456140351,0.161290322580645,0.238461538461538
2024,0.196184016025581,0.193896950415147,0.165818181818182,0.232558139534884
2025,0.197250458352074,0.19451951951952,0.1640625,0.238095238095238
2026,0.197697895102344,0.195321477428181,0.166134185303514,0.236842105263158
2027,0.200471418440968,0.197831580184521,0.168674698795181,0.240223463687151
2028,0.201845132980601,0.199624060150376,0.168888888888889,0.244186046511628
2029,0.200427890754904,0.198862718490517,0.165745856353591,0.242424242424242
2030,0.201185288020267,0.2,0.169291338582677,0.238095238095238
2031,0.203343859297746,0.200803536852975,0.167857142857143,0.245217391304348
2032,0.20240223592596,0.199173327867732,0.169154228855721,0.242990654205607
2033,0.203629856351701,0.202479338842975,0.168421052631579,0.24375
2034,0.203621146736892,0.200867715705466,0.169491525423729,0.242914979757085
2035,0.203690840047024,0.2,0.168831168831169,0.244444444444444
2036,0.204254473831871,0.202391045487021,0.170542635658915,0.244047619047619
2037,0.203141809913255,0.2,0.167235494880546,0.245454545454545
2038,0.203552332727585,0.201201472073892,0.170212765957447,0.25
2039,0.203719420171754,0.201086956521739,0.169014084507042,0.24468085106383
2040,0.20372337422956,0.200877209857069,0.169014084507042,0.247706422018349
2041,0.204052828937324,0.201158031346711,0.16793893129771,0.245762711864407
2042,0.203113492329502,0.201311140436763,0.17,0.242105263157895
2043,0.202534399022548,0.200854700854701,0.169014084507042,0.243093922651934
2044,0.204178622437532,0.202127659574468,0.169082125603865,0.247191011235955
2045,0.203563098918582,0.201031613091915,0.171428571428571,0.246153846153846
