"year","mean","median","lcl","ucl"
2015,0.198225806451613,0.193548387096774,0.0967741935483871,0.32258064516129
2016,0.0839032258064517,0.0967741935483871,0,0.161290322580645
2017,0.115129032258065,0.129032258064516,0,0.225806451612903
2018,0.160483870967742,0.161290322580645,0,0.258064516129032
2019,0.186258064516129,0.193548387096774,0.032258064516129,0.290322580645161
2020,0.198129032258064,0.193548387096774,0.032258064516129,0.290322580645161
2021,0.197548387096774,0.193548387096774,0.032258064516129,0.290322580645161
2022,0.196354838709678,0.193548387096774,0.032258064516129,0.290322580645161
2023,0.198322580645162,0.193548387096774,0.0645161290322581,0.290322580645161
2024,0.194967741935484,0.193548387096774,0.032258064516129,0.290322580645161
2025,0.204161290322581,0.225806451612903,0.0645161290322581,0.32258064516129
2026,0.194161290322581,0.193548387096774,0.032258064516129,0.290322580645161
2027,0.195838709677419,0.193548387096774,0.0645161290322581,0.290322580645161
2028,0.194870967741935,0.193548387096774,0.0645161290322581,0.290322580645161
2029,0.192064516129032,0.193548387096774,0.032258064516129,0.290322580645161
2030,0.191354838709677,0.193548387096774,0.0645161290322581,0.290322580645161
2031,0.188838709677419,0.193548387096774,0.032258064516129,0.290322580645161
2032,0.190129032258064,0.193548387096774,0.0645161290322581,0.290322580645161
2033,0.192612903225806,0.193548387096774,0.0645161290322581,0.290322580645161
2034,0.190709677419355,0.193548387096774,0.0645161290322581,0.290322580645161
2035,0.190354838709678,0.193548387096774,0.0645161290322581,0.290322580645161
2036,0.18283870967742,0.193548387096774,0.032258064516129,0.290322580645161
2037,0.180129032258065,0.193548387096774,0.032258064516129,0.290322580645161
2038,0.176709677419355,0.193548387096774,0.032258064516129,0.290322580645161
2039,0.176935483870968,0.193548387096774,0.032258064516129,0.290322580645161
2040,0.173161290322581,0.193548387096774,0.032258064516129,0.290322580645161
2041,0.175225806451613,0.193548387096774,0.032258064516129,0.290322580645161
2042,0.170354838709677,0.161290322580645,0.032258064516129,0.290322580645161
2043,0.170709677419355,0.161290322580645,0.032258064516129,0.290322580645161
2044,0.17141935483871,0.161290322580645,0.032258064516129,0.290322580645161
2045,0.171548387096774,0.161290322580645,0.032258064516129,0.290322580645161
