"year","mean","median","lcl","ucl"
2015,133.121000000001,134,56,209
2016,117.449,117,47,189
2017,115.297,115,45,188
2018,113.403,112,43,188
2019,110.954,110.5,43,186
2020,108.421,106,40,186
2021,105.852,104,38,184
2022,104.106,101,35,182
2023,102.248,100,34,179
2024,100.206,98,33,180
2025,98.4040000000002,96,30,177
2026,97.6159999999993,95,28,177
2027,96.518,94,26,178
2028,95.469,92,25,175
2029,94.4220000000004,91,24,172
2030,93.4750000000004,91,23,171
2031,92.5219999999994,90,22,171
2032,92.0460000000005,91,21,171
2033,91.2250000000004,89.5,21,170
2034,90.9810000000002,90,20,169
2035,90.4319999999995,89,18,168
2036,90.2960000000005,89,19,171
2037,89.6380000000001,89,17,169
2038,89.2689999999998,89,16,166
2039,89.2529999999995,90,14,167
2040,89.4469999999999,89,15,166
2041,89.3860000000004,89,13,168
2042,89.2869999999998,91,12,168
2043,89.6799999999998,89,12,170
2044,89.9299999999998,89,12,171
2045,89.7529999999995,90,14,169
