"q.threshold.n","q.prob","q.lcl","q.ucl","e.prob","e.lcl","e.ucl","perc.yrs","perc.lcl","perc.ucl"
0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
2,0.004,7.21364013246085e-05,0.00792786359867539,0,0,0,0.000129032258064516,0,0
3,0.006,0.00118453196518073,0.0108154680348193,0,0,0,0.000580645161290323,0,0
4,0.008,0.00243397402437876,0.0135660259756212,0,0,0,0.00135483870967742,0,0
5,0.008,0.00243397402437876,0.0135660259756212,0,0,0,0.00232258064516129,0,0
6,0.01,0.00377071108359546,0.0162292889164045,0,0,0,0.00306451612903226,0,0
7,0.01,0.00377071108359546,0.0162292889164045,0,0,0,0.00403225806451613,0,0
8,0.011,0.00446336450151606,0.0175366354984839,0,0,0,0.005,0,0
9,0.013,0.00588673200559098,0.020113267994409,0,0,0,0.00587096774193548,0,0
10,0.013,0.00588673200559098,0.020113267994409,0,0,0,0.00680645161290323,0,0
11,0.013,0.00588673200559098,0.020113267994409,0,0,0,0.00741935483870968,0,0
12,0.014,0.00661447059279117,0.0213855294072088,0,0,0,0.00796774193548387,0,0
13,0.015,0.00735137117892105,0.022648628821079,0,0,0,0.00848387096774194,0,0
14,0.017,0.00884913362985709,0.0251508663701429,0,0,0,0.00880645161290323,0,0
15,0.018,0.00960855833131026,0.0263914416686897,0,0,0,0.00935483870967742,0,0
16,0.023,0.0134901710061472,0.0325098289938528,0,0,0,0.0100645161290323,0,0
17,0.024,0.0142806598078629,0.0337193401921371,0,0,0,0.0109032258064516,0,0
18,0.025,0.0150751542025801,0.0349248457974199,0,0,0,0.0116451612903226,0,0.000806451612902492
19,0.025,0.0150751542025801,0.0349248457974199,0,0,0,0.012258064516129,0,0.000806451612902492
20,0.026,0.015873409066102,0.036126590933898,0,0,0,0.0131935483870968,0,0.032258064516129
21,0.029,0.0182886192943188,0.0397113807056812,0,0,0,0.0144193548387097,0,0.0645161290322581
22,0.031,0.0199139960308447,0.0420860039691553,0,0,0,0.0154838709677419,0,0.0653225806451606
23,0.035,0.0231960751236275,0.0468039248763725,0,0,0,0.0168387096774194,0,0.0967741935483871
24,0.04,0.0273482544023891,0.0526517455976109,0,0,0,0.0178709677419355,0,0.129838709677419
25,0.041,0.028184407307565,0.053815592692435,0,0,0,0.0186129032258065,0,0.161290322580645
26,0.044,0.0307030062855921,0.0572969937144079,0,0,0,0.0194193548387097,0,0.162096774193548
27,0.048,0.0340825965910642,0.0619174034089358,0,0,0,0.020741935483871,0,0.225806451612903
28,0.053,0.0383371289030164,0.0676628710969836,0,0,0,0.0223225806451613,0,0.228225806451611
29,0.056,0.0409039235089468,0.0710960764910532,0,0,0,0.0236129032258065,0,0.32258064516129
30,0.061,0.045202506231314,0.076797493768686,0,0,0,0.0249354838709677,0,0.354838709677419
31,0.064,0.0477927946803434,0.0802072053196566,0,0,0,0.0267096774193548,0,0.387096774193548
32,0.067,0.0503906494652089,0.0836093505347912,0,0,0,0.0286774193548387,0,0.452419354838709
33,0.077,0.0590980399579326,0.0949019600420674,0,0,0,0.0308709677419355,0,0.516129032258065
34,0.081,0.0625990254314961,0.0994009745685039,0,0,0,0.0328709677419355,0,0.548387096774194
35,0.085,0.0661089982966707,0.103891001703329,0,0,0,0.0347096774193549,0,0.613709677419354
36,0.089,0.0696272226939747,0.108372777306025,0,0,0,0.0366774193548387,0,0.645967741935483
37,0.094,0.0740356167027003,0.1139643832973,0,0,0,0.0387741935483871,0,0.67741935483871
38,0.097,0.0766858776736116,0.117314122326388,0,0,0,0.0413548387096774,0,0.709677419354839
39,0.108,0.0864332093857453,0.129566790614255,0,0,0,0.0443548387096774,0,0.74274193548387
40,0.115,0.0926574182232228,0.137342581776777,0,0,0,0.0468709677419355,0,0.806451612903226
41,0.124,0.100680734834608,0.147319265165392,0,0,0,0.0498709677419355,0,0.838709677419355
42,0.127,0.103359818313961,0.150640181686039,0,0,0,0.0521612903225806,0,0.841129032258062
43,0.135,0.110514165945099,0.159485834054901,0,0,0,0.055516129032258,0,0.873387096774191
44,0.153,0.126657312398264,0.179342687601736,0,0,0,0.0593870967741935,0,0.936290322580644
45,0.16,0.13294943007378,0.18705056992622,0,0,0,0.0621612903225806,0,0.936290322580644
46,0.167,0.139248158513671,0.194751841486329,0,0,0,0.0652258064516129,0,0.937096774193547
47,0.174,0.145552724952518,0.202447275047482,0,0,0,0.0684838709677419,0,0.968548387096773
48,0.183,0.15366604725998,0.21233395274002,0,0,0,0.071258064516129,0,0.968548387096773
49,0.192,0.161786502262324,0.222213497737676,0,0,0,0.0746451612903226,0,0.968548387096773
50,0.204,0.172622768553196,0.235377231446804,0,0,0,0.0787741935483871,0,1
51,0.214,0.181659131016378,0.246340868983622,0,0,0,0.0819677419354838,0,1
52,0.223,0.189795419831834,0.256204580168166,0,0,0,0.0853225806451613,0,1
53,0.232,0.197934132429463,0.266065867570537,0,0,0,0.0899677419354838,0,1
54,0.237,0.202456369830009,0.271543630169991,0,0,0,0.0943225806451612,0,1
55,0.248,0.212406311819399,0.283593688180601,0,0,0,0.0987096774193548,0,1
56,0.258,0.221451970086391,0.294548029913609,0,0,0,0.102741935483871,0,1
57,0.268,0.230496834377696,0.305503165622304,0,0,0,0.107354838709677,0,1
58,0.288,0.248580390438545,0.327419609561455,0,0,0,0.112806451612903,0,1
59,0.304,0.263037331265101,0.344962668734899,0,0,0,0.118451612903226,0,1
60,0.314,0.272066719660871,0.355933280339129,0,0,0,0.12358064516129,0,1
