"q.threshold.n","q.prob","q.lcl","q.ucl","e.prob","e.lcl","e.ucl","perc.yrs","perc.lcl","perc.ucl"
0,0.009,0.00309336004482749,0.0149066399551725,0.01,0.00377071108359546,0.0162292889164045,0.00329032258064516,0,0
1,0.01,0.00377071108359546,0.0162292889164045,0.01,0.00377071108359546,0.0162292889164045,0.00351612903225806,0,0
2,0.016,0.00809651718225398,0.023903482817746,0.01,0.00377071108359546,0.0162292889164045,0.00403225806451613,0,0
3,0.025,0.0150751542025801,0.0349248457974199,0.01,0.00377071108359546,0.0162292889164045,0.00493548387096774,0,0.000806451612902492
4,0.031,0.0199139960308447,0.0420860039691553,0.01,0.00377071108359546,0.0162292889164045,0.0064516129032258,0,0.032258064516129
5,0.039,0.0265139036742136,0.0514860963257864,0.01,0.00377071108359546,0.0162292889164045,0.0084516129032258,0,0.0967741935483871
6,0.05,0.0357806654978438,0.0642193345021562,0.01,0.00377071108359546,0.0162292889164045,0.0109677419354839,0,0.129032258064516
7,0.056,0.0409039235089468,0.0710960764910532,0.01,0.00377071108359546,0.0162292889164045,0.0138064516129032,0,0.193548387096774
8,0.064,0.0477927946803434,0.0802072053196566,0.01,0.00377071108359546,0.0162292889164045,0.0169032258064516,0,0.258064516129032
9,0.073,0.0556068743507967,0.0903931256492033,0.01,0.00377071108359546,0.0162292889164045,0.0196774193548387,0,0.291129032258064
10,0.085,0.0661089982966707,0.103891001703329,0.01,0.00377071108359546,0.0162292889164045,0.0228387096774194,0,0.354838709677419
11,0.089,0.0696272226939747,0.108372777306025,0.01,0.00377071108359546,0.0162292889164045,0.0258709677419355,0,0.387096774193548
12,0.102,0.0811109836941236,0.122889016305876,0.01,0.00377071108359546,0.0162292889164045,0.0294193548387097,0,0.419354838709677
13,0.118,0.0953294121038832,0.140670587896117,0.01,0.00377071108359546,0.0162292889164045,0.0342258064516129,0,0.483870967741935
14,0.122,0.0988959173898334,0.145104082610167,0.01,0.00377071108359546,0.0162292889164045,0.0389677419354839,0,0.516935483870967
15,0.132,0.107829636915989,0.156170363084011,0.01,0.00377071108359546,0.0162292889164045,0.0442903225806452,0,0.580645161290323
16,0.138,0.113200553856944,0.162799446143056,0.01,0.00377071108359546,0.0162292889164045,0.0488387096774194,0,0.612903225806452
17,0.144,0.118578543171374,0.169421456828626,0.01,0.00377071108359546,0.0162292889164045,0.0534516129032258,0,0.645161290322581
18,0.154,0.127555750244076,0.180444249755924,0.01,0.00377071108359546,0.0162292889164045,0.0584516129032258,0,0.678225806451612
19,0.164,0.136547945231645,0.191452054768355,0.01,0.00377071108359546,0.0162292889164045,0.0640322580645161,0,0.710483870967741
20,0.17,0.141949443232981,0.198050556767019,0.01,0.00377071108359546,0.0162292889164045,0.0693225806451613,0,0.74274193548387
21,0.18,0.150960749858502,0.209039250141498,0.01,0.00377071108359546,0.0162292889164045,0.0744193548387097,0,0.774193548387097
22,0.191,0.16088391639065,0.22111608360935,0.01,0.00377071108359546,0.0162292889164045,0.0800645161290323,0,0.806451612903226
23,0.203,0.171719410454586,0.234280589545414,0.01,0.00377071108359546,0.0162292889164045,0.0863225806451613,0,0.839516129032257
24,0.212,0.179851486759831,0.244148513240169,0.01,0.00377071108359546,0.0162292889164045,0.0925806451612903,0,0.870967741935484
25,0.223,0.189795419831834,0.256204580168166,0.01,0.00377071108359546,0.0162292889164045,0.0985483870967742,0,0.903225806451613
26,0.232,0.197934132429463,0.266065867570537,0.01,0.00377071108359546,0.0162292889164045,0.10458064516129,0,0.903225806451613
27,0.246,0.210597172256985,0.281402827743015,0.01,0.00377071108359546,0.0162292889164045,0.111290322580645,0,0.935483870967742
