"q.threshold.n","q.prob","q.lcl","q.ucl","e.prob","e.lcl","e.ucl","perc.yrs","perc.lcl","perc.ucl"
0,0.002,-0.000774634605563186,0.00477463460556319,0.002,-0.000774634605563186,0.00477463460556319,0.000258064516129032,0,0
1,0.002,-0.000774634605563186,0.00477463460556319,0.002,-0.000774634605563186,0.00477463460556319,0.000290322580645161,0,0
2,0.003,-0.000399923298444528,0.00639992329844453,0.002,-0.000774634605563186,0.00477463460556319,0.000419354838709677,0,0
3,0.004,7.21364013246085e-05,0.00792786359867539,0.002,-0.000774634605563186,0.00477463460556319,0.00067741935483871,0,0
4,0.005,0.00060630877131024,0.00939369122868976,0.002,-0.000774634605563186,0.00477463460556319,0.001,0,0
5,0.006,0.00118453196518073,0.0108154680348193,0.002,-0.000774634605563186,0.00477463460556319,0.00183870967741935,0,0
6,0.006,0.00118453196518073,0.0108154680348193,0.002,-0.000774634605563186,0.00477463460556319,0.00264516129032258,0,0
7,0.007,0.00179608173032065,0.0122039182696793,0.002,-0.000774634605563186,0.00477463460556319,0.00319354838709677,0,0
8,0.007,0.00179608173032065,0.0122039182696793,0.002,-0.000774634605563186,0.00477463460556319,0.00374193548387097,0,0
9,0.007,0.00179608173032065,0.0122039182696793,0.002,-0.000774634605563186,0.00477463460556319,0.0042258064516129,0,0
10,0.008,0.00243397402437876,0.0135660259756212,0.002,-0.000774634605563186,0.00477463460556319,0.00454838709677419,0,0
11,0.008,0.00243397402437876,0.0135660259756212,0.002,-0.000774634605563186,0.00477463460556319,0.00490322580645161,0,0
12,0.008,0.00243397402437876,0.0135660259756212,0.002,-0.000774634605563186,0.00477463460556319,0.00516129032258065,0,0
13,0.011,0.00446336450151606,0.0175366354984839,0.002,-0.000774634605563186,0.00477463460556319,0.00570967741935484,0,0
14,0.012,0.00516925265349824,0.0188307473465018,0.002,-0.000774634605563186,0.00477463460556319,0.00629032258064516,0,0
15,0.013,0.00588673200559098,0.020113267994409,0.002,-0.000774634605563186,0.00477463460556319,0.007,0,0
16,0.017,0.00884913362985709,0.0251508663701429,0.002,-0.000774634605563186,0.00477463460556319,0.00770967741935484,0,0
17,0.018,0.00960855833131026,0.0263914416686897,0.002,-0.000774634605563186,0.00477463460556319,0.0082258064516129,0,0
18,0.02,0.0111456225515285,0.0288543774484715,0.002,-0.000774634605563186,0.00477463460556319,0.00887096774193548,0,0
19,0.023,0.0134901710061472,0.0325098289938528,0.002,-0.000774634605563186,0.00477463460556319,0.00964516129032258,0,0
20,0.025,0.0150751542025801,0.0349248457974199,0.002,-0.000774634605563186,0.00477463460556319,0.0103225806451613,0,0.000806451612902492
21,0.027,0.0166752027211707,0.0373247972788293,0.002,-0.000774634605563186,0.00477463460556319,0.0112903225806452,0,0.032258064516129
22,0.03,0.019099891232927,0.040900108767073,0.002,-0.000774634605563186,0.00477463460556319,0.0122903225806452,0,0.0653225806451606
23,0.031,0.0199139960308447,0.0420860039691553,0.002,-0.000774634605563186,0.00477463460556319,0.0133870967741935,0,0.0967741935483871
24,0.032,0.020730792338309,0.043269207661691,0.002,-0.000774634605563186,0.00477463460556319,0.0142903225806452,0,0.0967741935483871
25,0.036,0.0240224275972174,0.0479775724027826,0.002,-0.000774634605563186,0.00477463460556319,0.0155483870967742,0,0.130645161290321
26,0.041,0.028184407307565,0.053815592692435,0.002,-0.000774634605563186,0.00477463460556319,0.0168709677419355,0,0.193548387096774
27,0.042,0.0290222930828778,0.0549777069171222,0.002,-0.000774634605563186,0.00477463460556319,0.0182258064516129,0,0.259677419354837
28,0.046,0.0323899161813249,0.0596100838186751,0.002,-0.000774634605563186,0.00477463460556319,0.0199032258064516,0,0.291129032258064
29,0.048,0.0340825965910642,0.0619174034089358,0.002,-0.000774634605563186,0.00477463460556319,0.021258064516129,0,0.32258064516129
30,0.053,0.0383371289030164,0.0676628710969836,0.002,-0.000774634605563186,0.00477463460556319,0.0229032258064516,0,0.355645161290322
31,0.057,0.0417616602302103,0.0722383397697897,0.002,-0.000774634605563186,0.00477463460556319,0.0246129032258064,0,0.387096774193548
32,0.062,0.0460650576386451,0.0779349423613549,0.002,-0.000774634605563186,0.00477463460556319,0.0258387096774194,0,0.388709677419353
33,0.065,0.0486579345979684,0.0813420654020316,0.002,-0.000774634605563186,0.00477463460556319,0.0273225806451613,0,0.451612903225806
34,0.072,0.0547357255462677,0.0892642744537323,0.002,-0.000774634605563186,0.00477463460556319,0.0291612903225807,0,0.451612903225806
35,0.077,0.0590980399579326,0.0949019600420674,0.002,-0.000774634605563186,0.00477463460556319,0.0307096774193549,0,0.483870967741935
36,0.085,0.0661089982966707,0.103891001703329,0.002,-0.000774634605563186,0.00477463460556319,0.0326774193548387,0,0.48548387096774
37,0.097,0.0766858776736116,0.117314122326388,0.002,-0.000774634605563186,0.00477463460556319,0.0345483870967742,0,0.486290322580643
38,0.1,0.0793397859535666,0.120660214046433,0.002,-0.000774634605563186,0.00477463460556319,0.0366451612903226,0,0.549193548387096
39,0.108,0.0864332093857453,0.129566790614255,0.002,-0.000774634605563186,0.00477463460556319,0.0392903225806452,0,0.613709677419354
40,0.117,0.0944384646675544,0.139561535332446,0.002,-0.000774634605563186,0.00477463460556319,0.0426451612903226,0,0.645161290322581
41,0.124,0.100680734834608,0.147319265165392,0.002,-0.000774634605563186,0.00477463460556319,0.0454193548387097,0,0.678225806451612
42,0.129,0.105147063665942,0.152852936334058,0.002,-0.000774634605563186,0.00477463460556319,0.0481290322580645,0,0.710483870967741
