"q.threshold.n","q.prob","q.lcl","q.ucl","e.prob","e.lcl","e.ucl","perc.yrs","perc.lcl","perc.ucl"
0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0
3,0.002,-0.000774634605563186,0.00477463460556319,0,0,0,9.67741935483871e-05,0,0
4,0.003,-0.000399923298444528,0.00639992329844453,0,0,0,0.000483870967741935,0,0
5,0.003,-0.000399923298444528,0.00639992329844453,0,0,0,0.000935483870967742,0,0
6,0.003,-0.000399923298444528,0.00639992329844453,0,0,0,0.00141935483870968,0,0
7,0.004,7.21364013246085e-05,0.00792786359867539,0,0,0,0.00183870967741935,0,0
8,0.007,0.00179608173032065,0.0122039182696793,0,0,0,0.00225806451612903,0,0
9,0.008,0.00243397402437876,0.0135660259756212,0,0,0,0.00258064516129032,0,0
10,0.009,0.00309336004482749,0.0149066399551725,0,0,0,0.0032258064516129,0,0
11,0.01,0.00377071108359546,0.0162292889164045,0,0,0,0.00364516129032258,0,0
12,0.012,0.00516925265349824,0.0188307473465018,0,0,0,0.00451612903225806,0,0
13,0.014,0.00661447059279117,0.0213855294072088,0,0,0,0.00538709677419355,0,0
14,0.014,0.00661447059279117,0.0213855294072088,0,0,0,0.00590322580645161,0,0
15,0.015,0.00735137117892105,0.022648628821079,0,0,0,0.00680645161290323,0,0
16,0.017,0.00884913362985709,0.0251508663701429,0,0,0,0.00754838709677419,0,0
17,0.019,0.0103742201818057,0.0276257798181943,0,0,0,0.00838709677419355,0,0
18,0.021,0.011922330376036,0.030077669623964,0,0,0,0.00961290322580645,0,0
19,0.021,0.011922330376036,0.030077669623964,0,0,0,0.0103548387096774,0,0
20,0.021,0.011922330376036,0.030077669623964,0,0,0,0.0110322580645161,0,0
21,0.023,0.0134901710061472,0.0325098289938528,0,0,0,0.0114516129032258,0,0
22,0.025,0.0150751542025801,0.0349248457974199,0,0,0,0.012258064516129,0,0.000806451612902492
23,0.027,0.0166752027211707,0.0373247972788293,0,0,0,0.0127741935483871,0,0.032258064516129
24,0.03,0.019099891232927,0.040900108767073,0,0,0,0.0138064516129032,0,0.0330645161290315
25,0.034,0.0223719479618081,0.0456280520381919,0,0,0,0.0147096774193548,0,0.0653225806451606
26,0.035,0.0231960751236275,0.0468039248763725,0,0,0,0.0156129032258065,0,0.129032258064516
27,0.039,0.0265139036742136,0.0514860963257864,0,0,0,0.0168064516129032,0,0.161290322580645
28,0.04,0.0273482544023891,0.0526517455976109,0,0,0,0.0176451612903226,0,0.193548387096774
29,0.044,0.0307030062855921,0.0572969937144079,0,0,0,0.0188387096774194,0,0.225806451612903
30,0.049,0.0349309798092677,0.0630690201907323,0,0,0,0.0202258064516129,0,0.258064516129032
31,0.054,0.0391916257050261,0.0688083742949739,0,0,0,0.0219677419354839,0,0.259677419354837
32,0.056,0.0409039235089468,0.0710960764910532,0,0,0,0.0235161290322581,0,0.354838709677419
33,0.061,0.045202506231314,0.076797493768686,0,0,0,0.0249032258064516,0,0.356451612903224
34,0.065,0.0486579345979684,0.0813420654020316,0,0,0,0.0266451612903226,0,0.389516129032256
35,0.069,0.0521264766727964,0.0858735233272036,0,0,0,0.0285483870967742,0,0.453225806451611
36,0.075,0.0573511733794827,0.0926488266205173,0,0,0,0.0307741935483871,0,0.549999999999998
37,0.083,0.0643529365019787,0.101647063498021,0,0,0,0.0328387096774194,0,0.550806451612901
38,0.089,0.0696272226939747,0.108372777306025,0,0,0,0.0349032258064516,0,0.645967741935483
39,0.095,0.0749186186119321,0.115081381388068,0,0,0,0.0370645161290323,0,0.709677419354839
40,0.103,0.0819971388050972,0.124002861194903,0,0,0,0.0390967741935484,0,0.741935483870968
41,0.11,0.0882099909503914,0.131790009049609,0,0,0,0.0410967741935484,0,0.774999999999999
42,0.119,0.096220635819604,0.141779364180396,0,0,0,0.0431935483870968,0,0.776612903225804
43,0.126,0.102466548469018,0.149533451530982,0,0,0,0.0454838709677419,0,0.870967741935484
44,0.131,0.106935223588169,0.155064776411831,0,0,0,0.0475806451612903,0,0.870967741935484
45,0.137,0.11230489044994,0.16169510955006,0,0,0,0.0503870967741935,0,0.872580645161289
46,0.148,0.122167458743023,0.173832541256977,0,0,0,0.0534516129032258,0,0.904838709677418
47,0.165,0.137447893676268,0.192552106323732,0,0,0,0.0568387096774193,0,0.936290322580644
48,0.181,0.151862424764605,0.210137575235395,0,0,0,0.060516129032258,0,0.967741935483871
49,0.189,0.159078969534483,0.218921030465517,0,0,0,0.0640967741935484,0,0.968548387096773
50,0.197,0.1663004922541,0.2276995077459,0,0,0,0.0681935483870968,0,1
51,0.208,0.176236734259446,0.239763265740554,0,0,0,0.0715806451612903,0,1
52,0.22,0.187083010387822,0.252916989612178,0,0,0,0.0753548387096774,0,1
53,0.228,0.194316683608813,0.261683316391187,0,0,0,0.0794193548387096,0,1
54,0.233,0.198838545780841,0.267161454219159,0,0,0,0.0839354838709677,0,1
55,0.252,0.216024607340498,0.287975392659502,0,0,0,0.0889677419354838,0,1
56,0.261,0.224165557096211,0.297834442903789,0,0,0,0.0934516129032257,0,1
57,0.273,0.23501866816332,0.31098133183668,0,0,0,0.0983870967741935,0,1
58,0.28,0.241348278750416,0.318651721249584,0,0,0,0.102612903225806,0,1
59,0.294,0.254003002945582,0.333996997054418,0,0,0,0.107483870967742,0,1
60,0.314,0.272066719660871,0.355933280339129,0,0,0,0.112645161290322,0,1
