"q.threshold.n","q.prob","q.lcl","q.ucl","e.prob","e.lcl","e.ucl","perc.yrs","perc.lcl","perc.ucl"
27,0.054,0.0391916257050261,0.0688083742949739,0.002,-0.000774634605563186,0.00477463460556319,0.0244838709677419,0,0.419354838709677
28,0.057,0.0417616602302103,0.0722383397697897,0.002,-0.000774634605563186,0.00477463460556319,0.0258709677419355,0,0.42016129032258
29,0.062,0.0460650576386451,0.0779349423613549,0.002,-0.000774634605563186,0.00477463460556319,0.0281290322580645,0,0.516935483870967
30,0.064,0.0477927946803434,0.0802072053196566,0.002,-0.000774634605563186,0.00477463460556319,0.0300322580645161,0,0.549193548387096
31,0.071,0.0538652651360172,0.0881347348639828,0.002,-0.000774634605563186,0.00477463460556319,0.0322903225806452,0,0.612903225806452
32,0.074,0.056478695473481,0.091521304526519,0.002,-0.000774634605563186,0.00477463460556319,0.0338387096774193,0,0.67741935483871
33,0.08,0.0617229057584898,0.0982770942415102,0.002,-0.000774634605563186,0.00477463460556319,0.0359677419354839,0,0.710483870967741
34,0.083,0.0643529365019787,0.101647063498021,0.002,-0.000774634605563186,0.00477463460556319,0.0382258064516129,0,0.774999999999999
35,0.095,0.0749186186119321,0.115081381388068,0.002,-0.000774634605563186,0.00477463460556319,0.0408387096774194,0,0.84032258064516
36,0.102,0.0811109836941236,0.122889016305876,0.002,-0.000774634605563186,0.00477463460556319,0.0433870967741935,0,0.872580645161289
37,0.109,0.0873214381267258,0.130678561873274,0.002,-0.000774634605563186,0.00477463460556319,0.0457741935483871,0,0.935483870967742
38,0.114,0.0917673292684947,0.136232670731505,0.002,-0.000774634605563186,0.00477463460556319,0.0480645161290323,0,0.936290322580644
39,0.122,0.0988959173898334,0.145104082610167,0.002,-0.000774634605563186,0.00477463460556319,0.0510967741935484,0,0.967741935483871
40,0.129,0.105147063665942,0.152852936334058,0.002,-0.000774634605563186,0.00477463460556319,0.0535483870967742,0,0.968548387096773
41,0.137,0.11230489044994,0.16169510955006,0.002,-0.000774634605563186,0.00477463460556319,0.056258064516129,0,1
42,0.147,0.121269974113462,0.172730025886538,0.002,-0.000774634605563186,0.00477463460556319,0.0592903225806451,0,1
43,0.157,0.130251950991869,0.183748049008131,0.002,-0.000774634605563186,0.00477463460556319,0.0621290322580645,0,1
44,0.162,0.13474842738439,0.18925157261561,0.002,-0.000774634605563186,0.00477463460556319,0.0656451612903226,0,1
45,0.166,0.138347965499978,0.193652034500022,0.002,-0.000774634605563186,0.00477463460556319,0.0688387096774194,0,1
46,0.169,0.14104889949834,0.19695110050166,0.002,-0.000774634605563186,0.00477463460556319,0.0721935483870968,0,1
47,0.178,0.149157681807199,0.206842318192801,0.002,-0.000774634605563186,0.00477463460556319,0.0756129032258064,0,1
48,0.186,0.156372136097749,0.215627863902251,0.002,-0.000774634605563186,0.00477463460556319,0.0788709677419355,0,1
49,0.195,0.164494690412266,0.225505309587734,0.002,-0.000774634605563186,0.00477463460556319,0.0817096774193549,0,1
50,0.204,0.172622768553196,0.235377231446804,0.002,-0.000774634605563186,0.00477463460556319,0.0850322580645161,0,1
51,0.211,0.178947729635984,0.243052270364016,0.002,-0.000774634605563186,0.00477463460556319,0.0891935483870968,0,1
52,0.219,0.186178939336954,0.251821060663046,0.002,-0.000774634605563186,0.00477463460556319,0.0929354838709677,0,1
53,0.229,0.195221012832537,0.262778987167464,0.002,-0.000774634605563186,0.00477463460556319,0.0969032258064515,0,1
54,0.238,0.203360862939834,0.272639137060166,0.002,-0.000774634605563186,0.00477463460556319,0.101322580645161,0,1
55,0.253,0.216929178690622,0.289070821309378,0.002,-0.000774634605563186,0.00477463460556319,0.105516129032258,0,1
56,0.268,0.230496834377696,0.305503165622304,0.002,-0.000774634605563186,0.00477463460556319,0.110161290322581,0,1
57,0.276,0.23773150972319,0.31426849027681,0.002,-0.000774634605563186,0.00477463460556319,0.115096774193548,0,1
58,0.285,0.24586859147862,0.32413140852138,0.002,-0.000774634605563186,0.00477463460556319,0.120064516129032,0,1
59,0.294,0.254003002945582,0.333996997054418,0.002,-0.000774634605563186,0.00477463460556319,0.125161290322581,0,1
60,0.301,0.260327512787845,0.341672487212155,0.002,-0.000774634605563186,0.00477463460556319,0.129741935483871,0,1
