"q.threshold.n","q.prob","q.lcl","q.ucl","e.prob","e.lcl","e.ucl","perc.yrs","perc.lcl","perc.ucl"
0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0
4,0.001,-0.000960980735613036,0.00296098073561304,0,0,0,3.2258064516129e-05,0,0
5,0.002,-0.000774634605563186,0.00477463460556319,0,0,0,0.000129032258064516,0,0
6,0.003,-0.000399923298444528,0.00639992329844453,0,0,0,0.000258064516129032,0,0
7,0.007,0.00179608173032065,0.0122039182696793,0,0,0,0.000451612903225806,0,0
8,0.008,0.00243397402437876,0.0135660259756212,0,0,0,0.000806451612903226,0,0
9,0.01,0.00377071108359546,0.0162292889164045,0,0,0,0.00103225806451613,0,0
10,0.011,0.00446336450151606,0.0175366354984839,0,0,0,0.00135483870967742,0,0
11,0.011,0.00446336450151606,0.0175366354984839,0,0,0,0.00174193548387097,0,0
12,0.011,0.00446336450151606,0.0175366354984839,0,0,0,0.00216129032258065,0,0
13,0.012,0.00516925265349824,0.0188307473465018,0,0,0,0.00248387096774194,0,0
14,0.013,0.00588673200559098,0.020113267994409,0,0,0,0.00274193548387097,0,0
15,0.015,0.00735137117892105,0.022648628821079,0,0,0,0.00296774193548387,0,0
16,0.016,0.00809651718225398,0.023903482817746,0,0,0,0.00316129032258064,0,0
17,0.018,0.00960855833131026,0.0263914416686897,0,0,0,0.00341935483870968,0,0
18,0.02,0.0111456225515285,0.0288543774484715,0,0,0,0.00358064516129032,0,0
19,0.021,0.011922330376036,0.030077669623964,0,0,0,0.00380645161290323,0,0
20,0.021,0.011922330376036,0.030077669623964,0,0,0,0.00390322580645161,0,0
21,0.027,0.0166752027211707,0.0373247972788293,0,0,0,0.00432258064516129,0,0.032258064516129
22,0.028,0.017480333917581,0.038519666082419,0,0,0,0.00448387096774194,0,0.032258064516129
23,0.031,0.0199139960308447,0.0420860039691553,0,0,0,0.00470967741935484,0,0.032258064516129
24,0.032,0.020730792338309,0.043269207661691,0,0,0,0.00490322580645161,0,0.032258064516129
25,0.036,0.0240224275972174,0.0479775724027826,0,0,0,0.00525806451612903,0,0.032258064516129
26,0.04,0.0273482544023891,0.0526517455976109,0,0,0,0.00561290322580645,0,0.032258064516129
27,0.04,0.0273482544023891,0.0526517455976109,0,0,0,0.00587096774193548,0,0.0330645161290315
28,0.044,0.0307030062855921,0.0572969937144079,0,0,0,0.00625806451612903,0,0.0645161290322581
29,0.048,0.0340825965910642,0.0619174034089358,0,0,0,0.00658064516129032,0,0.0645161290322581
30,0.052,0.0374837788971962,0.0665162211028038,0,0,0,0.00696774193548387,0,0.0645161290322581
31,0.052,0.0374837788971962,0.0665162211028038,0,0,0,0.00725806451612903,0,0.0645161290322581
32,0.053,0.0383371289030164,0.0676628710969836,0,0,0,0.00758064516129032,0,0.0645161290322581
33,0.056,0.0409039235089468,0.0710960764910532,0,0,0,0.00783870967741935,0,0.0653225806451606
34,0.059,0.0434801590770338,0.0745198409229662,0,0,0,0.00816129032258064,0,0.0967741935483871
35,0.064,0.0477927946803434,0.0802072053196566,0,0,0,0.00858064516129032,0,0.0967741935483871
36,0.067,0.0503906494652089,0.0836093505347912,0,0,0,0.00906451612903226,0,0.0967741935483871
37,0.072,0.0547357255462677,0.0892642744537323,0,0,0,0.00964516129032258,0,0.0975806451612896
38,0.078,0.0599724000464075,0.0960275999535925,0,0,0,0.0100322580645161,0,0.129032258064516
39,0.088,0.0687469300693529,0.107253069930647,0,0,0,0.0106451612903226,0,0.129032258064516
40,0.093,0.0731530442182246,0.112846955781775,0,0,0,0.0111290322580645,0,0.129032258064516
41,0.098,0.0775701188367162,0.118429881163284,0,0,0,0.0113870967741936,0,0.129032258064516
42,0.104,0.0828836556194023,0.125116344380598,0,0,0,0.0119032258064516,0,0.129032258064516
43,0.107,0.0855453106429216,0.128454689357078,0,0,0,0.0123548387096774,0,0.129838709677419
44,0.114,0.0917673292684947,0.136232670731505,0,0,0,0.013,0,0.161290322580645
45,0.121,0.0980038930929979,0.143996106907002,0,0,0,0.0136451612903226,0,0.161290322580645
46,0.126,0.102466548469018,0.149533451530982,0,0,0,0.0140322580645162,0,0.161290322580645
47,0.135,0.110514165945099,0.159485834054901,0,0,0,0.0145161290322581,0,0.161290322580645
48,0.139,0.114096413553743,0.163903586446257,0,0,0,0.0150645161290323,0,0.161290322580645
49,0.147,0.121269974113462,0.172730025886538,0,0,0,0.0157741935483871,0,0.161290322580645
50,0.154,0.127555750244076,0.180444249755924,0,0,0,0.0164193548387097,0,0.193548387096774
51,0.162,0.13474842738439,0.18925157261561,0,0,0,0.0170645161290323,0,0.193548387096774
52,0.172,0.143750866799669,0.200249133200331,0,0,0,0.0178387096774194,0,0.193548387096774
53,0.182,0.152764191163277,0.211235808836723,0,0,0,0.0186451612903226,0,0.193548387096774
54,0.186,0.156372136097749,0.215627863902251,0,0,0,0.0189354838709678,0,0.193548387096774
55,0.191,0.16088391639065,0.22111608360935,0,0,0,0.0195483870967742,0,0.193548387096774
56,0.2,0.16900967893035,0.23099032106965,0,0,0,0.0204193548387097,0,0.194354838709677
57,0.21,0.178044017615999,0.241955982384001,0,0,0,0.0210967741935484,0,0.194354838709677
58,0.217,0.184370902830142,0.249629097169858,0,0,0,0.021741935483871,0,0.225806451612903
59,0.226,0.192508098090135,0.259491901909865,0,0,0,0.0225161290322581,0,0.225806451612903
60,0.238,0.203360862939834,0.272639137060166,0,0,0,0.0234193548387097,0,0.225806451612903
