"year","mean","median","lcl","ucl"
2015,0.551354838709678,0.548387096774194,0.290322580645161,0.806451612903226
2016,0.556645161290322,0.548387096774194,0.32258064516129,0.806451612903226
2017,0.528870967741936,0.532258064516129,0.258064516129032,0.774193548387097
2018,0.499612903225805,0.516129032258065,0.225806451612903,0.774193548387097
2019,0.474354838709679,0.483870967741935,0.161290322580645,0.774193548387097
2020,0.449064516129033,0.451612903225806,0.0967741935483871,0.774193548387097
2021,0.424354838709679,0.435483870967742,0.032258064516129,0.774193548387097
2022,0.402096774193547,0.419354838709677,0,0.774193548387097
2023,0.380774193548387,0.387096774193548,0,0.774193548387097
2024,0.366096774193548,0.354838709677419,0,0.774193548387097
2025,0.352032258064516,0.354838709677419,0,0.774193548387097
2026,0.340258064516129,0.32258064516129,0,0.774193548387097
2027,0.329548387096774,0.32258064516129,0,0.774193548387097
2028,0.321161290322581,0.290322580645161,0,0.774193548387097
2029,0.312096774193549,0.290322580645161,0,0.774193548387097
2030,0.304548387096775,0.290322580645161,0,0.741935483870968
2031,0.300838709677419,0.258064516129032,0,0.741935483870968
2032,0.29741935483871,0.258064516129032,0,0.741935483870968
2033,0.293645161290322,0.258064516129032,0,0.741935483870968
2034,0.294096774193548,0.258064516129032,0,0.741935483870968
2035,0.29258064516129,0.258064516129032,0,0.741935483870968
2036,0.291483870967742,0.258064516129032,0,0.774193548387097
2037,0.289774193548387,0.225806451612903,0,0.741935483870968
2038,0.289193548387097,0.225806451612903,0,0.741935483870968
2039,0.291548387096775,0.225806451612903,0,0.774193548387097
2040,0.289290322580645,0.225806451612903,0,0.774193548387097
2041,0.290064516129032,0.225806451612903,0,0.741935483870968
2042,0.290741935483871,0.225806451612903,0,0.774193548387097
2043,0.289129032258064,0.225806451612903,0,0.774193548387097
2044,0.290129032258064,0.225806451612903,0,0.774193548387097
2045,0.291709677419355,0.225806451612903,0,0.774193548387097
