"year","mean","median","lcl","ucl"
2015,0.198967741935484,0.193548387096774,0.0967741935483871,0.32258064516129
2016,0.0670322580645162,0.0645161290322581,0,0.129032258064516
2017,0.097516129032258,0.0967741935483871,0,0.193548387096774
2018,0.126870967741935,0.129032258064516,0,0.225806451612903
2019,0.135677419354839,0.129032258064516,0,0.258064516129032
2020,0.130645161290323,0.129032258064516,0,0.258064516129032
2021,0.123645161290323,0.129032258064516,0,0.258064516129032
2022,0.11174193548387,0.0967741935483871,0,0.258064516129032
2023,0.10341935483871,0.0967741935483871,0,0.258064516129032
2024,0.097032258064516,0.0645161290322581,0,0.225806451612903
2025,0.095645161290323,0.0645161290322581,0,0.258064516129032
2026,0.0863225806451616,0.0645161290322581,0,0.225806451612903
2027,0.0830967741935482,0.0645161290322581,0,0.225806451612903
2028,0.0806774193548388,0.0645161290322581,0,0.225806451612903
2029,0.0774193548387101,0.0645161290322581,0,0.225806451612903
2030,0.075225806451613,0.0645161290322581,0,0.225806451612903
2031,0.0730322580645162,0.0645161290322581,0,0.193548387096774
2032,0.0725161290322585,0.0645161290322581,0,0.193548387096774
2033,0.0707741935483873,0.0645161290322581,0,0.193548387096774
2034,0.0680645161290322,0.0645161290322581,0,0.193548387096774
2035,0.0677419354838709,0.0645161290322581,0,0.193548387096774
2036,0.0650000000000005,0.0645161290322581,0,0.193548387096774
2037,0.063129032258064,0.0645161290322581,0,0.193548387096774
2038,0.0613548387096775,0.0645161290322581,0,0.161290322580645
2039,0.0615806451612904,0.0645161290322581,0,0.193548387096774
2040,0.0614516129032259,0.0645161290322581,0,0.193548387096774
2041,0.061387096774194,0.0645161290322581,0,0.161290322580645
2042,0.0599677419354832,0.0645161290322581,0,0.161290322580645
2043,0.0582258064516135,0.0645161290322581,0,0.161290322580645
2044,0.0592258064516131,0.0645161290322581,0,0.161290322580645
2045,0.0566451612903232,0.032258064516129,0,0.161290322580645
