"year","mean","median","lcl","ucl"
2015,0.3487934260424,0.348623853211009,0.313725490196078,0.387596899224806
2016,0.331743837737659,0.328813091845178,0.283333333333333,0.391891891891892
2017,0.318229077260151,0.316530262028909,0.266666666666667,0.376146788990826
2018,0.313973581564966,0.313473174667205,0.263157894736842,0.367924528301887
2019,0.314479965363824,0.313107712640423,0.262626262626263,0.368852459016393
2020,0.316816091991507,0.31578947368421,0.266666666666667,0.374045801526718
2021,0.314890456806353,0.313308533673866,0.264864864864865,0.369127516778524
2022,0.31285543218196,0.311258278145695,0.261904761904762,0.371287128712871
2023,0.313796116805022,0.312202799544572,0.264285714285714,0.366071428571429
2024,0.31274380203909,0.310745211230648,0.261538461538462,0.365853658536585
2025,0.314779340142811,0.3125,0.265151515151515,0.373626373626374
2026,0.316249055893246,0.314285714285714,0.264864864864865,0.37037037037037
2027,0.316516593055616,0.315138782785842,0.263157894736842,0.37007874015748
2028,0.317088529067616,0.316355355701603,0.263565891472868,0.375
2029,0.316227620733532,0.315579196217494,0.265682656826568,0.365591397849462
2030,0.317148034901888,0.315561667097346,0.267857142857143,0.370503597122302
2031,0.31699293942127,0.31662019897314,0.263779527559055,0.367647058823529
2032,0.316747482542759,0.315913604766634,0.264808362369338,0.368231046931408
2033,0.316516425637243,0.315913604766634,0.264864864864865,0.366666666666667
2034,0.317308837436265,0.316987289591206,0.264900662251656,0.37012987012987
2035,0.315838803592662,0.314393939393939,0.263537906137184,0.370106761565836
2036,0.315580868664038,0.315689413648189,0.261904761904762,0.365591397849462
2037,0.316338969032811,0.31578947368421,0.266009852216749,0.372549019607843
2038,0.316939549953904,0.316952088212334,0.263157894736842,0.371428571428571
2039,0.315517791890199,0.314646028129174,0.265625,0.37
2040,0.316173249957306,0.317702034084662,0.263157894736842,0.36734693877551
2041,0.313817682674461,0.314606741573034,0.25974025974026,0.364285714285714
2042,0.316687376494562,0.31578947368421,0.264285714285714,0.368715083798883
2043,0.313881874469588,0.312925170068027,0.263598326359833,0.365638766519824
2044,0.315233201267533,0.315211225556053,0.263513513513513,0.368421052631579
2045,0.314572100593689,0.314230979748221,0.265536723163842,0.36480686695279
