"year","mean","median","lcl","ucl"
2015,0.54558064516129,0.548387096774194,0.32258064516129,0.806451612903226
2016,0.550354838709677,0.548387096774194,0.32258064516129,0.806451612903226
2017,0.522516129032258,0.516129032258065,0.290322580645161,0.806451612903226
2018,0.494258064516127,0.483870967741935,0.225806451612903,0.806451612903226
2019,0.469806451612905,0.451612903225806,0.193548387096774,0.774193548387097
2020,0.444645161290322,0.451612903225806,0.129032258064516,0.774193548387097
2021,0.420290322580646,0.419354838709677,0.0645161290322581,0.774193548387097
2022,0.399548387096775,0.387096774193548,0,0.774193548387097
2023,0.383483870967742,0.387096774193548,0,0.774193548387097
2024,0.368677419354839,0.354838709677419,0,0.774193548387097
2025,0.352935483870968,0.354838709677419,0,0.774193548387097
2026,0.339129032258064,0.32258064516129,0,0.774193548387097
2027,0.329967741935484,0.32258064516129,0,0.774193548387097
2028,0.321,0.32258064516129,0,0.741935483870968
2029,0.314193548387097,0.290322580645161,0,0.741935483870968
2030,0.309548387096774,0.290322580645161,0,0.774193548387097
2031,0.304451612903226,0.290322580645161,0,0.741935483870968
2032,0.299677419354838,0.258064516129032,0,0.741935483870968
2033,0.29858064516129,0.258064516129032,0,0.741935483870968
2034,0.299258064516129,0.258064516129032,0,0.741935483870968
2035,0.299483870967742,0.258064516129032,0,0.741935483870968
2036,0.297548387096775,0.258064516129032,0,0.741935483870968
2037,0.298483870967741,0.225806451612903,0,0.774193548387097
2038,0.300935483870968,0.258064516129032,0,0.741935483870968
2039,0.300870967741936,0.258064516129032,0,0.774193548387097
2040,0.302225806451613,0.258064516129032,0,0.741935483870968
2041,0.300258064516129,0.258064516129032,0,0.741935483870968
2042,0.302451612903225,0.258064516129032,0,0.741935483870968
2043,0.300225806451613,0.258064516129032,0,0.741935483870968
2044,0.299096774193548,0.258064516129032,0,0.741935483870968
2045,0.299451612903226,0.225806451612903,0,0.741935483870968
